Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Ukraine 7537390 Minsk Asia 1 Beach Winter -21 8 409 
Bulgary 8453283 Seul North_America 0 Excursion 96 Art - - 
Germany 6947887 Minsk Africa 0 Excursion 29 Nature - - 
Ukraine 5609174 Moscow Europe 0 Beach Spring -21 27 13 
China 1886756 London Europe 0 Excursion 56 Art - - 
Ukraine 2288383 Humburg Europe 0 Beach Autumn 28 21 633 
Japan 8818281 Minsk North_America 1 Beach Summer -13 11 138 
China 6833902 Honkong Antarctica 0 Beach Winter -3 10 461 
Britain 1302633 Seul North_America 0 Sport Skiing 547901 - - 
Russia 5683068 Odessa North_America 0 Excursion 44 History - - 
Britain 1812118 London Africa 1 Sport Skiing 91308 - - 
USA 626792 Sochi Oceania 0 Sport Surfing 758692 - - 
Germany 9913883 Belgorod South_America 0 Beach Summer 29 1 156 
Australia 7109893 Chelyabinsk Antarctica 1 Beach Winter -27 20 629 
Japan 4651684 Chelyabinsk Asia 0 Sport Climb 789029 - - 
Australia 7611264 Minsk Antarctica 0 Excursion 88 Art - - 
Georgia 5005337 Colorado Europe 1 Sport Skiing 273684 - - 
China 4744278 Chelyabinsk Europe 1 Sport Surfing 402035 - - 
Bulgary 6202268 Sochi South_America 1 Excursion 99 Nature - - 
Russia 4524216 Moscow Asia 1 Beach Winter 14 11 480 
Britain 4027299 Moscow South_America 1 Beach Winter 37 14 112 
Australia 3473261 Minsk Antarctica 1 Beach Spring -29 18 684 
Bulgary 2233459 Colorado North_America 0 Beach Summer 36 15 379 
Belarus 6735426 Seul North_America 1 Sport Climb 136923 - - 
Germany 8750440 Odessa Africa 1 Excursion 45 Art - - 
China 887831 Odessa Antarctica 0 Excursion 3 History - - 
Russia 6724086 London Antarctica 1 Beach Summer 0 21 165 
Britain 4863743 Minsk Antarctica 0 Beach Summer 19 18 40 
Japan 4094287 Colorado North_America 0 Beach Winter 16 17 354 
Bulgary 7891919 Seul South_America 0 Sport Climb 528257 - - 
Australia 2187939 Honkong North_America 0 Excursion 76 Nature - - 
Russia 7401418 Moscow Oceania 0 Sport Skiing 5775 - - 
China 1040197 Odessa Antarctica 1 Beach Spring -26 3 602 
Ukraine 7855925 Minsk Antarctica 0 Excursion 53 Nature - - 
Georgia 6573459 London Africa 1 Beach Winter 18 21 165 
USA 4102019 Zavolzhye Oceania 1 Sport Surfing 866590 - - 
Britain 6010029 Seul South_America 0 Excursion 82 Art - - 
USA 8030898 Honkong South_America 0 Excursion 97 History - - 
Japan 6776650 Sochi South_America 1 Beach Summer -9 26 301 
Georgia 5434274 Sochi North_America 0 Beach Autumn 21 11 406 
Bulgary 5617273 Odessa Oceania 0 Excursion 60 Nature - - 
Russia 2540350 Chelyabinsk North_America 0 Sport Surfing 510072 - - 
Japan 1263476 London Asia 0 Beach Summer 31 1 428 
Russia 8391712 Honkong Europe 0 Sport Climb 739796 - - 
Britain 5955469 Chelyabinsk Africa 1 Sport Climb 288188 - - 
Georgia 2912187 Honkong North_America 1 Excursion 35 History - - 
Georgia 7959846 Honkong Europe 1 Excursion 65 History - - 
Georgia 7422939 Belgorod Oceania 0 Sport Surfing 152745 - - 
USA 5138559 Chelyabinsk Oceania 0 Beach Winter -25 0 223 
China 9373651 Chelyabinsk South_America 1 Beach Winter 38 14 255 
Russia 7035954 Colorado North_America 0 Sport Climb 840241 - - 
Japan 5261624 Humburg Antarctica 0 Beach Spring 22 15 217 
USA 3030339 Humburg Antarctica 0 Sport Surfing 360007 - - 
Ukraine 4807613 Moscow Africa 1 Beach Spring -30 15 715 
Bulgary 3912664 Odessa South_America 0 Beach Winter 32 7 141 
China 5221759 Humburg Antarctica 1 Excursion 51 Nature - - 
Bulgary 748724 Humburg Asia 1 Beach Summer 34 10 182 
Georgia 8273768 Belgorod North_America 1 Sport Skiing 155467 - - 
Australia 9097174 Zavolzhye Asia 1 Beach Spring -11 30 340 
USA 607812 Minsk Antarctica 0 Sport Skiing 918467 - - 
Australia 249585 Sochi Oceania 1 Sport Skiing 525928 - - 
Ukraine 5862901 Zavolzhye North_America 1 Beach Autumn -18 0 60 
USA 3289063 Sochi North_America 1 Sport Climb 311551 - - 
Japan 9927822 Minsk Asia 1 Excursion 14 Nature - - 
Australia 5424337 Seul Antarctica 0 Beach Spring -9 25 416 
Georgia 3495242 Belgorod South_America 0 Excursion 54 Art - - 
Britain 1619156 London South_America 0 Beach Autumn -3 1 548 
Russia 3147619 London Europe 0 Sport Skiing 979048 - - 
Germany 4504869 Seul Asia 0 Sport Climb 132022 - - 
Australia 934436 Honkong Antarctica 0 Excursion 52 Art - - 
Ukraine 9938894 London Europe 0 Sport Surfing 626996 - - 
Belarus 6453781 Minsk South_America 1 Beach Winter 32 8 255 
Japan 343438 Colorado Asia 1 Beach Spring 3 23 525 
China 1360547 Seul Europe 1 Beach Spring 31 5 679 
Russia 2508400 Sochi South_America 1 Excursion 79 Nature - - 
Belarus 695014 Moscow North_America 1 Excursion 39 Art - - 
USA 1595301 Zavolzhye South_America 1 Beach Summer 22 6 212 
USA 2099167 Minsk Antarctica 0 Excursion 22 Art - - 
Ukraine 5782328 Colorado Antarctica 1 Sport Surfing 913892 - - 
USA 1746169 Sochi Oceania 1 Sport Climb 847009 - - 
Bulgary 5281364 Moscow Asia 0 Excursion 12 Art - - 
Japan 1540705 Moscow Africa 0 Sport Skiing 793915 - - 
China 6206957 Chelyabinsk North_America 1 Sport Skiing 371473 - - 
Ukraine 2484931 Minsk Antarctica 0 Sport Climb 316634 - - 
Japan 1793994 Honkong Oceania 1 Beach Winter 1 0 240 
Bulgary 1104830 Colorado North_America 1 Beach Winter -8 7 567 
Ukraine 260923 Minsk Antarctica 0 Sport Skiing 885825 - - 
Japan 1929512 Belgorod Asia 0 Sport Skiing 415481 - - 
Georgia 4635672 Zavolzhye Antarctica 1 Excursion 29 Nature - - 
Belarus 2884403 Chelyabinsk Antarctica 0 Excursion 17 History - - 
Belarus 2673298 Zavolzhye North_America 1 Beach Summer 28 22 243 
USA 7653207 Minsk Asia 1 Beach Winter 7 21 127 
USA 7022236 London Antarctica 0 Excursion 18 Nature - - 
Ukraine 4131477 Humburg Africa 0 Sport Climb 606362 - - 
Georgia 5113093 Seul Africa 0 Beach Autumn -25 25 333 
Russia 439097 Moscow North_America 0 Beach Summer 37 21 35 
Russia 8627861 Seul Europe 1 Sport Surfing 540421 - - 
Bulgary 1127258 Honkong North_America 1 Sport Surfing 899562 - - 
Germany 6572811 Sochi Antarctica 0 Excursion 67 Nature - - 
Japan 2511871 Sochi Oceania 0 Sport Climb 954873 - - 
Japan 5390988 Seul Antarctica 1 Excursion 4 Art - - 
Japan 3496115 Seul South_America 0 Beach Winter -4 29 641 
Japan 5470764 Sochi South_America 0 Beach Summer -11 24 154 
Bulgary 4669668 Sochi Asia 0 Excursion 51 History - - 
Ukraine 6216711 Colorado Antarctica 0 Excursion 49 History - - 
Georgia 746685 Belgorod Africa 0 Sport Climb 10588 - - 
Bulgary 6777086 Humburg Antarctica 0 Excursion 45 Nature - - 
Belarus 57616 Sochi Europe 0 Excursion 82 Art - - 
Ukraine 5757014 Belgorod Asia 0 Beach Summer 3 9 600 
Belarus 4775729 Humburg Asia 0 Excursion 87 History - - 
Japan 8154526 Moscow Asia 0 Sport Climb 441191 - - 
Australia 5300925 Zavolzhye North_America 1 Excursion 82 Art - - 
Ukraine 1102688 Colorado Asia 0 Excursion 36 Nature - - 
Russia 7173956 Moscow Europe 0 Excursion 22 Art - - 
Britain 414243 London Oceania 1 Excursion 18 Nature - - 
China 9043644 Sochi North_America 1 Excursion 61 Nature - - 
Australia 6035632 Humburg North_America 1 Beach Winter 10 3 132 
Bulgary 8931038 Seul Europe 0 Excursion 21 History - - 
Russia 3143376 Seul Europe 1 Beach Summer -7 4 688 
Bulgary 2268775 Colorado Antarctica 0 Excursion 50 Nature - - 
China 2369477 London North_America 0 Sport Climb 794031 - - 
USA 5460140 London Oceania 0 Beach Winter -7 9 446 
Japan 2595315 Belgorod Oceania 0 Beach Summer -21 13 578 
Russia 3792462 Seul Africa 0 Beach Summer 13 2 196 
Britain 4727983 London South_America 0 Excursion 28 Nature - - 
China 6063976 Moscow Africa 1 Excursion 83 History - - 
Georgia 2418045 Odessa Africa 1 Beach Winter -14 26 340 
China 9605233 Minsk Oceania 1 Beach Spring 26 6 366 
Russia 2385900 Humburg Asia 0 Beach Autumn -11 16 140 
Belarus 3217634 Moscow Asia 0 Sport Skiing 81840 - - 
Germany 2148389 London North_America 1 Excursion 20 Art - - 
Britain 2474109 Belgorod Antarctica 0 Sport Skiing 503598 - - 
Ukraine 4324910 Honkong North_America 1 Excursion 78 Art - - 
USA 7569474 Belgorod Asia 1 Excursion 28 Art - - 
Britain 7885642 Zavolzhye Oceania 1 Excursion 97 Art - - 
Germany 2773333 Odessa Europe 0 Excursion 79 Nature - - 
Australia 5417767 Colorado South_America 0 Beach Summer -4 3 2 
Russia 9876389 Moscow Africa 1 Beach Summer -28 19 654 
Japan 8623705 Zavolzhye Africa 1 Excursion 95 History - - 
Belarus 7668951 Sochi Oceania 1 Sport Surfing 504331 - - 
Germany 5141203 Seul Antarctica 1 Beach Spring -5 18 436 
USA 2380638 Zavolzhye North_America 1 Excursion 77 Nature - - 
Australia 4730417 Humburg North_America 0 Sport Climb 602618 - - 
Germany 2983135 Sochi Asia 1 Sport Climb 604768 - - 
Australia 8001846 Odessa Europe 0 Excursion 4 Nature - - 
Ukraine 390271 Colorado Oceania 0 Sport Skiing 138659 - - 
China 2012406 Seul North_America 1 Excursion 79 Art - - 
Ukraine 2797594 Honkong South_America 1 Excursion 56 Art - - 
Ukraine 3129018 Chelyabinsk North_America 1 Sport Climb 625927 - - 
Australia 8925279 Chelyabinsk Asia 0 Excursion 52 Nature - - 
Ukraine 7206700 Moscow South_America 1 Sport Skiing 948342 - - 
Japan 1023563 Belgorod Africa 1 Excursion 35 History - - 
Germany 3943249 Humburg Europe 1 Beach Autumn -1 18 97 
Britain 8107321 Zavolzhye North_America 0 Sport Skiing 3477 - - 
China 1758432 London Antarctica 0 Beach Winter 6 27 35 
China 1724215 Honkong North_America 1 Beach Summer -26 19 549 
Georgia 1345619 Seul Antarctica 0 Sport Climb 321264 - - 
Bulgary 4101524 Zavolzhye Africa 0 Excursion 46 History - - 
Bulgary 4029595 Chelyabinsk Africa 1 Beach Spring -16 26 552 
Belarus 189071 Belgorod Oceania 1 Sport Surfing 949056 - - 
Bulgary 7136984 Moscow Europe 1 Beach Winter 8 11 394 
Bulgary 1939359 Moscow North_America 0 Sport Skiing 772909 - - 
Japan 5859012 Moscow Oceania 1 Excursion 100 Art - - 
Britain 1243807 Colorado North_America 0 Excursion 26 History - - 
Bulgary 7890969 Humburg Europe 0 Excursion 68 History - - 
Belarus 7581434 Moscow Antarctica 1 Beach Summer 29 9 447 
Japan 8147118 Humburg Europe 1 Beach Spring 34 16 266 
Australia 5696206 Moscow South_America 1 Excursion 26 History - - 
Belarus 1107803 London South_America 1 Beach Spring -27 1 111 
USA 9397261 Odessa Asia 1 Sport Surfing 401236 - - 
China 3657360 London South_America 1 Beach Summer 14 28 10 
Britain 4164569 Minsk Antarctica 1 Beach Summer 28 15 496 
Ukraine 9148371 Humburg Antarctica 1 Sport Climb 328862 - - 
USA 2409985 Chelyabinsk North_America 0 Excursion 67 History - - 
USA 3152405 Odessa Asia 0 Beach Winter 4 30 295 
Bulgary 5927233 Odessa Europe 1 Beach Winter 36 3 8 
Georgia 8271315 Chelyabinsk North_America 0 Beach Winter -18 16 689 
Georgia 753673 Honkong Antarctica 0 Excursion 39 Art - - 
Belarus 6004258 Moscow South_America 0 Excursion 46 Art - - 
Georgia 4372699 Odessa Europe 1 Sport Climb 340639 - - 
Georgia 7370615 Seul Africa 0 Sport Climb 319584 - - 
Ukraine 6816378 Zavolzhye Asia 0 Excursion 12 Art - - 
Georgia 2195039 Colorado Antarctica 0 Beach Summer -27 4 483 
Belarus 5509290 Moscow North_America 1 Excursion 32 Art - - 
Georgia 6481598 Odessa Antarctica 1 Beach Summer 10 29 633 
Bulgary 8126796 Odessa Africa 1 Beach Spring 18 30 113 
Georgia 9248373 Odessa Oceania 0 Beach Summer 31 29 6 
Russia 1076173 Chelyabinsk Asia 1 Excursion 63 History - - 
Britain 6627047 Belgorod Antarctica 1 Beach Winter -2 0 508 
Ukraine 6550486 Moscow Oceania 0 Beach Spring 22 14 352 
Britain 8718717 Odessa Antarctica 1 Sport Surfing 587188 - - 
Georgia 2086771 Humburg Asia 1 Excursion 74 Art - - 
Georgia 9210033 Sochi Europe 0 Beach Winter -14 29 437 
USA 2251294 Sochi Antarctica 0 Sport Skiing 351275 - - 
Japan 2007183 Humburg North_America 0 Sport Climb 955443 - - 
USA 4439936 Sochi Oceania 0 Excursion 5 History - - 
Britain 7488479 Colorado Antarctica 1 Sport Skiing 48959 - - 
Georgia 4922618 Chelyabinsk Oceania 1 Beach Spring -17 21 290 
USA 8114258 Honkong Asia 1 Excursion 5 Nature - - 
Ukraine 2084853 Odessa Africa 0 Sport Skiing 749020 - - 
Ukraine 7688636 Colorado Oceania 0 Beach Spring -11 13 452 
Russia 1811388 Moscow North_America 0 Sport Surfing 17114 - - 
Ukraine 4666622 Honkong Antarctica 0 Sport Climb 72077 - - 
Britain 1535408 Minsk Antarctica 1 Beach Summer 32 12 437 
Russia 7236281 Honkong Africa 0 Beach Autumn -17 22 610 
Germany 1915075 Seul Asia 1 Excursion 97 Nature - - 
USA 8284274 London Africa 1 Beach Summer -3 13 143 
Ukraine 7047257 Minsk Oceania 0 Sport Surfing 8853 - - 
Ukraine 3213879 Belgorod Oceania 0 Excursion 86 History - - 
USA 9742433 Minsk Oceania 1 Beach Summer -7 13 440 
USA 645843 London Africa 0 Beach Winter -17 2 606 
Belarus 5111269 Chelyabinsk South_America 0 Sport Climb 710384 - - 
Japan 92315 Belgorod Asia 0 Sport Surfing 873772 - - 
Germany 5991094 Zavolzhye Europe 0 Sport Surfing 622140 - - 
Ukraine 7752039 Minsk Africa 0 Beach Spring 3 13 86 
Georgia 9530951 Zavolzhye Asia 0 Excursion 71 Nature - - 
Russia 9103078 Humburg Europe 0 Sport Climb 339302 - - 
China 3586803 London Europe 1 Sport Surfing 937149 - - 
USA 6846757 Honkong Oceania 0 Beach Summer -8 12 279 
China 7572017 Colorado Antarctica 0 Excursion 98 History - - 
Japan 3416565 London South_America 1 Sport Skiing 155569 - - 
Australia 276121 Sochi Antarctica 1 Excursion 28 Art - - 
Britain 7252620 Chelyabinsk Antarctica 0 Beach Autumn 32 16 618 
Ukraine 5304493 Zavolzhye South_America 0 Excursion 64 History - - 
Bulgary 490961 Zavolzhye Asia 0 Excursion 63 Art - - 
Ukraine 7855308 Belgorod Asia 1 Excursion 26 History - - 
Georgia 5887211 Moscow Antarctica 1 Beach Summer -5 27 90 
Japan 1218225 Humburg Asia 1 Beach Summer -28 0 517 
China 1989261 Odessa North_America 0 Sport Climb 571784 - - 
Britain 4837975 Seul Asia 1 Excursion 89 Nature - - 
Bulgary 3515192 Odessa Europe 1 Excursion 62 Art - - 
Russia 6632554 Minsk South_America 1 Sport Skiing 756774 - - 
Bulgary 9181671 Seul Europe 1 Excursion 88 History - - 
China 4838682 Sochi Europe 1 Sport Climb 199780 - - 
Russia 4904188 Moscow Africa 0 Sport Surfing 892026 - - 
China 7286689 Colorado Asia 0 Sport Surfing 706338 - - 
Australia 5745694 London Africa 0 Sport Climb 560366 - - 
Belarus 825668 Belgorod Oceania 1 Excursion 33 Art - - 
Ukraine 5350814 Zavolzhye South_America 1 Excursion 75 History - - 
Russia 3075691 Colorado Antarctica 1 Excursion 61 History - - 
Australia 4159754 Zavolzhye Asia 1 Beach Autumn 23 15 635 
Ukraine 2193079 Belgorod Asia 1 Excursion 29 Nature - - 
Ukraine 5832639 Minsk Africa 0 Excursion 11 Nature - - 
China 3279390 Sochi Europe 1 Excursion 66 Nature - - 
Ukraine 6746745 Chelyabinsk North_America 1 Excursion 21 Nature - - 
Ukraine 8282694 Belgorod South_America 0 Beach Summer -7 6 706 
Britain 4671021 Honkong Africa 0 Beach Spring 7 18 630 
Germany 6881287 Minsk Antarctica 0 Beach Summer -2 17 650 
Russia 4112901 Seul Oceania 0 Sport Surfing 766414 - - 
Georgia 8589422 London North_America 0 Excursion 75 Nature - - 
USA 9629127 Odessa South_America 1 Beach Spring -1 18 379 
Ukraine 4277674 Moscow North_America 0 Excursion 1 Nature - - 
Belarus 5317645 Zavolzhye Oceania 1 Excursion 66 Nature - - 
Britain 6968556 Minsk North_America 1 Excursion 32 Nature - - 
Australia 6546442 Sochi South_America 1 Sport Surfing 804368 - - 
Ukraine 4312105 Belgorod South_America 1 Beach Summer 11 27 404 
Ukraine 42159 Belgorod Africa 1 Sport Climb 855331 - - 
Australia 3346968 Humburg Antarctica 0 Sport Skiing 719129 - - 
Ukraine 9869177 Honkong North_America 1 Excursion 41 Art - - 
Japan 3803486 Minsk Africa 0 Excursion 92 Art - - 
Georgia 8187506 Minsk Antarctica 0 Sport Climb 642426 - - 
Georgia 1992526 Belgorod Oceania 1 Beach Spring 10 4 517 
Georgia 3270806 Minsk Africa 0 Beach Spring 30 18 206 
Germany 4596615 Zavolzhye Antarctica 0 Excursion 27 Nature - - 
Ukraine 9870838 Minsk North_America 1 Beach Autumn -9 2 602 
Germany 6074577 Chelyabinsk North_America 1 Sport Skiing 398500 - - 
Bulgary 3848191 London Oceania 0 Beach Autumn -10 15 276 
Georgia 9225794 London Antarctica 1 Excursion 80 Art - - 
China 8662390 London North_America 1 Beach Summer 17 9 524 
Russia 1658156 Zavolzhye Asia 0 Excursion 20 History - - 
Belarus 815916 Odessa South_America 0 Excursion 64 History - - 
China 4596677 London Europe 1 Sport Climb 266750 - - 
Australia 1079377 Sochi Oceania 1 Excursion 95 Nature - - 
China 7282018 Humburg Europe 0 Excursion 94 Nature - - 
China 274848 Seul Antarctica 0 Excursion 32 Art - - 
Japan 5535840 Belgorod Asia 1 Sport Climb 210079 - - 
Georgia 6906546 Chelyabinsk Antarctica 1 Excursion 34 Art - - 
Britain 1817218 Odessa South_America 0 Sport Skiing 851766 - - 
Japan 3879361 Zavolzhye Europe 0 Beach Summer -24 23 381 
Russia 4830042 Colorado North_America 1 Sport Surfing 850615 - - 
Australia 1288658 Honkong Oceania 1 Beach Summer -26 4 97 
Bulgary 5683760 Chelyabinsk Africa 0 Excursion 47 History - - 
USA 6837428 Minsk Europe 0 Beach Autumn -16 10 375 
Britain 4540705 Minsk North_America 0 Sport Climb 88865 - - 
Britain 5849227 Seul Oceania 0 Sport Climb 519905 - - 
Germany 3546971 Colorado South_America 1 Sport Surfing 536920 - - 
Germany 8653035 Honkong Oceania 1 Sport Climb 478883 - - 
Belarus 5228287 Sochi Asia 0 Sport Skiing 908810 - - 
Russia 5983268 Chelyabinsk Africa 0 Beach Autumn -11 20 214 
Japan 423801 Zavolzhye South_America 1 Excursion 89 History - - 
Britain 9933549 Humburg South_America 0 Beach Autumn 9 2 617 
Japan 5297189 Minsk Asia 1 Beach Autumn -1 23 90 
USA 5580540 Sochi Asia 0 Sport Skiing 429409 - - 
Britain 7051098 Minsk Europe 0 Beach Summer -14 1 391 
Belarus 5421665 Chelyabinsk Antarctica 0 Sport Skiing 22200 - - 
Australia 1899371 Zavolzhye Antarctica 1 Beach Winter -13 13 708 
Ukraine 4404789 Sochi Antarctica 0 Sport Climb 699534 - - 
Georgia 4306163 Belgorod South_America 1 Sport Skiing 891717 - - 
Britain 9961512 Chelyabinsk Antarctica 0 Sport Skiing 309804 - - 
Belarus 1186880 Moscow North_America 1 Excursion 41 Art - - 
Britain 5740239 Seul Antarctica 0 Beach Autumn -20 9 579 
Bulgary 9386068 Moscow South_America 1 Beach Summer -18 24 362 
Georgia 8601430 Odessa Africa 0 Sport Skiing 617945 - - 
Germany 7952450 Humburg Antarctica 0 Excursion 87 History - - 
Australia 4873234 Minsk Europe 0 Beach Winter -22 20 519 
Ukraine 8880832 Minsk South_America 0 Sport Skiing 482214 - - 
Russia 5925113 Zavolzhye Oceania 0 Beach Spring 21 21 570 
Australia 9292017 Moscow Oceania 1 Sport Climb 644340 - - 
Ukraine 2664144 Colorado Asia 1 Beach Spring 5 20 107 
Georgia 5283328 Zavolzhye Oceania 0 Excursion 84 History - - 
USA 5159703 Chelyabinsk Oceania 0 Excursion 27 Art - - 
Bulgary 8346079 Honkong Antarctica 1 Beach Winter -29 20 114 
USA 5837096 Moscow Europe 0 Sport Skiing 989701 - - 
Georgia 5642183 Odessa South_America 1 Excursion 98 Nature - - 
Britain 7566494 Humburg Europe 0 Excursion 40 History - - 
Japan 7598908 Minsk Oceania 0 Beach Summer -24 17 352 
China 9566604 London Europe 0 Excursion 81 History - - 
Ukraine 3194941 Colorado Oceania 1 Excursion 1 Nature - - 
China 8510227 Moscow Oceania 1 Beach Winter -14 7 316 
China 8923076 Colorado North_America 1 Sport Surfing 844378 - - 
Russia 3675401 Seul Asia 1 Sport Surfing 547494 - - 
Bulgary 5374422 Seul Africa 0 Excursion 37 Nature - - 
Australia 6171711 Odessa South_America 1 Sport Surfing 707619 - - 
Belarus 1873442 Honkong Africa 0 Beach Autumn 29 18 565 
Australia 7205243 Zavolzhye Africa 1 Excursion 10 Art - - 
China 8933829 Seul Europe 1 Beach Summer -19 20 670 
USA 9876472 London Africa 1 Sport Surfing 295154 - - 
Germany 372594 Honkong Asia 1 Beach Spring 36 4 511 
Russia 7172394 Colorado Europe 1 Sport Surfing 412901 - - 
Bulgary 9128691 Odessa Europe 0 Beach Summer 8 26 231 
Australia 3839388 Humburg South_America 1 Beach Spring 22 6 42 
Belarus 4114423 Honkong North_America 1 Excursion 13 History - - 
Ukraine 7618684 Colorado Antarctica 0 Beach Summer -30 15 314 
Russia 6544190 London Oceania 1 Excursion 59 Art - - 
Georgia 1205538 Zavolzhye Europe 1 Beach Spring 6 25 342 
China 8792245 Belgorod Africa 1 Beach Winter 9 30 531 
Russia 6484945 Chelyabinsk Oceania 1 Excursion 90 Art - - 
Germany 2190676 Minsk Asia 0 Sport Climb 670562 - - 
Britain 8770132 Odessa Europe 1 Sport Climb 440848 - - 
Bulgary 7355257 Chelyabinsk North_America 1 Sport Climb 457418 - - 
USA 2691342 Humburg South_America 1 Excursion 26 Art - - 
Germany 6980357 London Europe 1 Excursion 83 History - - 
China 7849018 Chelyabinsk Europe 1 Sport Climb 917730 - - 
USA 1930643 Chelyabinsk Africa 0 Beach Spring 1 12 674 
Georgia 932399 Moscow Asia 1 Excursion 75 History - - 
Belarus 5013157 Minsk Asia 0 Excursion 60 History - - 
Germany 7785248 Colorado Oceania 1 Beach Winter 15 13 245 
Georgia 3109737 Chelyabinsk Africa 1 Beach Summer -7 15 461 
Ukraine 5664785 Sochi Antarctica 1 Beach Winter 11 30 157 
Bulgary 1838000 Moscow North_America 1 Excursion 50 Art - - 
Britain 2145525 Minsk South_America 0 Beach Winter 8 28 445 
Australia 2245817 Chelyabinsk Europe 1 Beach Summer -12 21 301 
Germany 4114048 Seul North_America 0 Sport Surfing 684121 - - 
Japan 9139352 Humburg South_America 1 Beach Summer 15 27 656 
Russia 9229134 Zavolzhye Asia 0 Excursion 47 Nature - - 
Russia 6412857 Chelyabinsk Antarctica 1 Excursion 82 Nature - - 
Japan 5813467 Humburg North_America 1 Excursion 5 Art - - 
USA 2132083 Sochi North_America 0 Beach Summer -1 11 411 
Germany 6364002 Colorado South_America 0 Beach Autumn 27 30 398 
Ukraine 5644508 Humburg Oceania 1 Beach Autumn 9 24 324 
Bulgary 8594510 Odessa Antarctica 1 Sport Climb 724394 - - 
Germany 7847124 Belgorod South_America 0 Sport Surfing 646086 - - 
China 4562530 London North_America 1 Excursion 38 History - - 
Germany 5104877 Honkong Antarctica 0 Excursion 43 History - - 
Bulgary 7706513 London Africa 0 Beach Spring 39 5 283 
Bulgary 812839 Zavolzhye North_America 1 Excursion 54 Nature - - 
USA 794246 Sochi Antarctica 0 Beach Spring 20 26 294 
Australia 2818551 Honkong Africa 1 Excursion 60 Nature - - 
China 5033732 Minsk Africa 1 Beach Autumn 31 17 702 
Georgia 7754613 Sochi Oceania 0 Excursion 41 Art - - 
Australia 8570304 Odessa Antarctica 1 Excursion 26 Art - - 
Russia 6944355 Honkong North_America 0 Beach Winter -14 13 693 
Japan 2120976 Colorado South_America 1 Sport Climb 757049 - - 
Ukraine 881202 Moscow Antarctica 1 Beach Spring -6 14 362 
Belarus 4227631 Belgorod Africa 0 Sport Surfing 180589 - - 
Japan 7314270 Colorado Asia 0 Sport Surfing 131867 - - 
Georgia 6159688 Odessa Oceania 1 Excursion 38 Art - - 
Japan 2505609 Honkong North_America 1 Beach Summer 0 19 654 
Georgia 4754243 Chelyabinsk North_America 0 Beach Summer 8 0 156 
Ukraine 2045976 Honkong South_America 0 Sport Skiing 428157 - - 
Belarus 8935346 Seul Oceania 1 Beach Winter 36 7 475 
Ukraine 4452669 Minsk Antarctica 0 Excursion 54 Nature - - 
Germany 8841650 Honkong North_America 1 Sport Skiing 133400 - - 
Belarus 7248725 Humburg South_America 0 Excursion 91 History - - 
Japan 1853728 Moscow Antarctica 1 Sport Skiing 890754 - - 
Russia 7694003 Humburg Oceania 1 Beach Autumn 38 17 329 
Ukraine 1848977 Minsk Africa 0 Excursion 83 Art - - 
Australia 1398135 Minsk South_America 0 Excursion 13 Nature - - 
Britain 5398971 Belgorod South_America 1 Sport Surfing 443829 - - 
Germany 3813710 Humburg South_America 1 Beach Autumn 32 10 250 
Ukraine 8024088 Belgorod Oceania 0 Sport Climb 317875 - - 
USA 186589 Odessa South_America 1 Beach Autumn 1 10 437 
Japan 1642463 Chelyabinsk Africa 0 Excursion 81 History - - 
Germany 3719600 Moscow Europe 0 Beach Winter 3 6 587 
Britain 8405614 Minsk North_America 1 Excursion 2 Nature - - 
Ukraine 8247751 Odessa North_America 1 Excursion 70 Nature - - 
Australia 3441714 Zavolzhye Africa 0 Beach Spring 23 0 374 
USA 9843323 Seul Asia 1 Beach Winter -28 30 423 
Russia 552941 Honkong North_America 1 Excursion 100 Art - - 
Germany 6711482 Colorado Antarctica 1 Sport Skiing 350562 - - 
Ukraine 9551369 Odessa Antarctica 1 Sport Climb 270661 - - 
Britain 2871547 London Europe 0 Beach Winter 21 21 210 
Germany 8312036 Odessa North_America 0 Beach Spring -6 14 17 
China 6453272 London South_America 1 Sport Climb 174836 - - 
Belarus 5740982 Belgorod Oceania 1 Sport Skiing 832430 - - 
Japan 3996441 Humburg Europe 1 Excursion 35 History - - 
Georgia 7036680 Seul Europe 1 Excursion 28 History - - 
China 763935 Belgorod North_America 0 Sport Skiing 4231 - - 
Britain 1443176 Zavolzhye South_America 1 Excursion 62 Nature - - 
China 9729208 Seul South_America 0 Beach Spring 5 9 114 
Ukraine 9612948 Odessa Africa 0 Beach Autumn 7 7 670 
Russia 2460184 Sochi Europe 1 Excursion 10 Art - - 
Ukraine 8731482 Odessa Asia 1 Beach Winter -21 21 257 
Japan 1856137 London South_America 1 Excursion 99 History - - 
Britain 6431821 Honkong Antarctica 0 Sport Surfing 655853 - - 
USA 5423495 Sochi Antarctica 1 Sport Skiing 541029 - - 
Britain 7673003 London South_America 0 Beach Autumn -9 13 572 
Japan 8176615 London South_America 0 Sport Climb 52686 - - 
Russia 6667072 Belgorod Asia 1 Sport Surfing 546939 - - 
Germany 9273333 Belgorod Africa 0 Beach Summer -24 13 714 
Britain 848092 Sochi Asia 0 Beach Summer 23 2 172 
Japan 9311427 Zavolzhye North_America 0 Excursion 91 History - - 
Britain 7116764 Chelyabinsk Asia 0 Sport Surfing 278701 - - 
